movement_id,dc_code,sku,movement_type,quantity,supplier_ref,movement_date,movement_time,timezone,reached_epos,week_number,notes
5451,DC-LEEDS,NP-SKU-00029,write_off,345.5,SUP008-DEL-23413,2025-06-26,07:17,UTC,Y,26,
5452,DC-BHAM,NP-SKU-00066,receipt,365.6,SUP014-DEL-43448,2025-06-26,19:16,UTC,Y,26,
5453,DC-LEEDS,NP-SKU-00049,receipt,266.1,SUP019-DEL-85274,2025-06-25,08:02,UTC,Y,26,
5454,DC-BRIS,NP-SKU-00052,receipt,212.0,SUP010-DEL-10891,2025-07-01,18:09,UTC,Y,26,
5455,DC-MANC,NP-SKU-00020,receipt,318.9,SUP011-DEL-98911,2025-06-30,16:03,UTC,Y,26,
5456,DC-MANC,NP-SKU-00038,receipt,359.0,SUP003-DEL-18372,2025-07-01,09:59,UTC,Y,26,
5457,DC-BHAM,NP-SKU-00095,transfer,449.6,SUP008-DEL-59017,2025-06-28,22:49,UTC,Y,26,
5458,DC-NORW,NP-SKU-00052,receipt,281.9,SUP001-DEL-89499,2025-06-25,13:30,UTC,Y,26,
5459,DC-BHAM,NP-SKU-00028,receipt,476.3,SUP015-DEL-38435,2025-06-25,18:16,UTC,Y,26,
5460,DC-BRIS,NP-SKU-00047,transfer,383.3,SUP003-DEL-77092,2025-07-01,17:36,UTC,Y,26,
5461,DC-MANC,NP-SKU-00069,receipt,90.0,SUP003-DEL-20075,2025-06-25,16:08,UTC,Y,26,
5462,DC-LEEDS,NP-SKU-00114,transfer,454.9,SUP011-DEL-39710,2025-06-29,10:36,UTC,Y,26,
5463,DC-MANC,NP-SKU-00028,write_off,226.3,SUP005-DEL-16615,2025-06-29,19:36,UTC,Y,26,
5464,DC-LEEDS,NP-SKU-00081,write_off,61.2,SUP018-DEL-20771,2025-06-27,19:03,UTC,Y,26,
5465,DC-MANC,NP-SKU-00024,receipt,261.5,SUP012-DEL-86144,2025-06-28,10:24,UTC,Y,26,
5466,DC-LEEDS,NP-SKU-00068,receipt,178.6,SUP015-DEL-81375,2025-06-28,19:09,UTC,Y,26,
5467,DC-GLAS,NP-SKU-00037,write_off,250.8,SUP009-DEL-46762,2025-06-26,18:12,UTC,Y,26,
5468,DC-NORW,NP-SKU-00065,receipt,220.0,SUP017-DEL-59248,2025-06-25,20:08,UTC,Y,26,
5469,DC-NORW,NP-SKU-00012,receipt,146.2,SUP011-DEL-75418,2025-06-30,09:41,UTC,Y,26,
5470,DC-GLAS,NP-SKU-00137,receipt,366.0,SUP018-DEL-33631,2025-06-29,08:19,UTC,Y,26,
5471,DC-LEEDS,NP-SKU-00019,write_off,476.4,SUP002-DEL-69806,2025-06-27,22:55,UTC,Y,26,
5472,DC-NORW,NP-SKU-00033,transfer,493.8,SUP002-DEL-16899,2025-06-27,12:08,UTC,Y,26,
5473,DC-GLAS,NP-SKU-00053,transfer,132.5,SUP020-DEL-39911,2025-06-25,11:25,UTC,Y,26,
5474,DC-MANC,NP-SKU-00139,receipt,297.4,SUP007-DEL-25284,2025-06-26,13:16,UTC,Y,26,
5475,DC-BHAM,NP-SKU-00080,receipt,290.7,SUP007-DEL-19394,2025-06-30,15:14,UTC,Y,26,
5476,DC-LEEDS,NP-SKU-00146,write_off,355.2,SUP017-DEL-26953,2025-06-29,22:49,UTC,Y,26,
5477,DC-NORW,NP-SKU-00025,receipt,294.8,SUP007-DEL-38306,2025-06-25,17:56,UTC,Y,26,
5478,DC-NORW,NP-SKU-00104,receipt,75.6,SUP010-DEL-73507,2025-06-29,22:53,UTC,Y,26,
5479,DC-LEEDS,NP-SKU-00087,write_off,319.3,SUP011-DEL-84187,2025-06-29,17:34,UTC,Y,26,
5480,DC-NORW,NP-SKU-00113,transfer,414.1,SUP004-DEL-38513,2025-06-30,20:10,UTC,Y,26,
5481,DC-NORW,NP-SKU-00079,transfer,131.7,SUP006-DEL-86403,2025-06-26,16:10,UTC,Y,26,
5482,DC-BRIS,NP-SKU-00121,receipt,87.1,SUP020-DEL-92854,2025-06-27,08:15,UTC,Y,26,
5483,DC-BRIS,NP-SKU-00101,receipt,410.2,SUP003-DEL-21373,2025-06-29,22:09,UTC,Y,26,
5484,DC-LEEDS,NP-SKU-00051,transfer,170.0,SUP001-DEL-89129,2025-06-25,06:30,UTC,Y,26,
5485,DC-GLAS,NP-SKU-00029,receipt,250.8,SUP007-DEL-93755,2025-06-29,06:13,UTC,Y,26,
5486,DC-MANC,NP-SKU-00022,receipt,368.5,SUP010-DEL-60694,2025-06-28,14:08,UTC,Y,26,
5487,DC-LEEDS,NP-SKU-00049,receipt,120.5,SUP013-DEL-71233,2025-06-30,21:35,UTC,Y,26,
5488,DC-BHAM,NP-SKU-00078,receipt,277.7,SUP001-DEL-11556,2025-06-29,07:26,UTC,Y,26,
5489,DC-MANC,NP-SKU-00016,receipt,334.1,SUP002-DEL-72518,2025-06-28,10:38,UTC,Y,26,
5490,DC-MANC,NP-SKU-00107,transfer,246.1,SUP017-DEL-39791,2025-06-25,17:08,UTC,Y,26,
5491,DC-NORW,NP-SKU-00058,write_off,429.1,SUP002-DEL-25581,2025-06-27,10:33,UTC,Y,26,
5492,DC-NORW,NP-SKU-00023,write_off,261.6,SUP013-DEL-42829,2025-06-26,10:02,UTC,Y,26,
5493,DC-LEEDS,NP-SKU-00121,write_off,74.0,SUP020-DEL-67098,2025-06-29,12:08,UTC,Y,26,
5494,DC-GLAS,NP-SKU-00089,transfer,470.9,SUP012-DEL-34700,2025-06-27,08:12,UTC,Y,26,
5495,DC-BRIS,NP-SKU-00136,receipt,152.8,SUP007-DEL-23009,2025-06-25,11:01,UTC,Y,26,
5496,DC-NORW,NP-SKU-00065,receipt,303.2,SUP017-DEL-88444,2025-06-28,17:35,UTC,Y,26,
5497,DC-NORW,NP-SKU-00002,receipt,99.9,SUP013-DEL-82804,2025-06-29,09:22,UTC,Y,26,
5498,DC-LEEDS,NP-SKU-00116,receipt,72.0,SUP009-DEL-29854,2025-06-30,11:22,UTC,Y,26,
5499,DC-MANC,NP-SKU-00032,write_off,56.0,SUP012-DEL-30120,2025-06-30,22:32,UTC,Y,26,
5500,DC-LEEDS,NP-SKU-00145,receipt,88.4,SUP014-DEL-63497,2025-06-28,12:05,UTC,Y,26,
5501,DC-MANC,NP-SKU-00141,transfer,201.7,SUP008-DEL-68353,2025-06-29,13:40,UTC,Y,26,
5502,DC-BRIS,NP-SKU-00014,write_off,69.9,SUP006-DEL-19901,2025-06-25,19:47,UTC,Y,26,
5503,DC-LEEDS,NP-SKU-00143,transfer,353.6,SUP009-DEL-10998,2025-07-01,17:49,UTC,Y,26,
5504,DC-NORW,NP-SKU-00022,receipt,197.0,SUP020-DEL-87464,2025-06-27,06:47,UTC,Y,26,
5505,DC-MANC,NP-SKU-00055,receipt,331.0,SUP017-DEL-46965,2025-06-28,13:54,UTC,Y,26,
5506,DC-MANC,NP-SKU-00133,transfer,242.6,SUP015-DEL-19450,2025-06-27,19:10,UTC,Y,26,
5507,DC-LEEDS,NP-SKU-00063,write_off,402.4,SUP019-DEL-66383,2025-06-30,21:04,UTC,Y,26,
5508,DC-NORW,NP-SKU-00123,receipt,157.6,SUP004-DEL-48516,2025-06-30,19:12,UTC,Y,26,
5509,DC-MANC,NP-SKU-00025,receipt,19.5,SUP020-DEL-95782,2025-06-27,18:50,UTC,Y,26,
5510,DC-LEEDS,NP-SKU-00115,transfer,184.7,SUP015-DEL-62052,2025-06-25,14:36,UTC,Y,26,
5511,DC-GLAS,NP-SKU-00098,receipt,54.0,SUP011-DEL-16526,2025-06-28,20:15,UTC,Y,26,
5512,DC-BHAM,NP-SKU-00032,receipt,438.6,SUP015-DEL-72369,2025-06-25,14:48,UTC,Y,26,
5513,DC-GLAS,NP-SKU-00069,receipt,326.7,SUP012-DEL-76772,2025-06-25,14:58,UTC,Y,26,
5514,DC-MANC,NP-SKU-00069,receipt,252.5,SUP008-DEL-24466,2025-06-29,19:23,UTC,Y,26,
5515,DC-GLAS,NP-SKU-00091,transfer,47.0,SUP014-DEL-89899,2025-07-01,21:03,UTC,Y,26,
5516,DC-BHAM,NP-SKU-00039,receipt,444.6,SUP013-DEL-45832,2025-06-30,08:26,UTC,Y,26,
5517,DC-GLAS,NP-SKU-00084,write_off,222.3,SUP002-DEL-51615,2025-06-27,16:51,UTC,Y,26,
5518,DC-GLAS,NP-SKU-00127,receipt,497.7,SUP018-DEL-23887,2025-07-01,16:40,UTC,Y,26,
5519,DC-GLAS,NP-SKU-00094,transfer,438.4,SUP018-DEL-78680,2025-07-01,13:00,UTC,Y,26,
5520,DC-MANC,NP-SKU-00030,write_off,150.1,SUP012-DEL-99155,2025-06-27,20:43,UTC,Y,26,
5521,DC-BRIS,NP-SKU-00031,transfer,409.0,SUP014-DEL-62637,2025-06-28,17:07,UTC,Y,26,
5522,DC-MANC,NP-SKU-00044,transfer,222.0,SUP005-DEL-69277,2025-06-30,10:20,UTC,Y,26,
5523,DC-BRIS,NP-SKU-00143,transfer,287.8,SUP001-DEL-80829,2025-06-26,22:09,UTC,Y,26,
5524,DC-MANC,NP-SKU-00023,receipt,275.9,SUP020-DEL-51638,2025-06-26,18:09,UTC,Y,26,
5525,DC-MANC,NP-SKU-00094,receipt,426.5,SUP003-DEL-26193,2025-06-30,13:35,UTC,Y,26,
5526,DC-NORW,NP-SKU-00132,write_off,179.0,SUP013-DEL-85115,2025-06-27,14:54,UTC,Y,26,
5527,DC-MANC,NP-SKU-00142,receipt,484.4,SUP001-DEL-14187,2025-06-28,19:00,UTC,Y,26,
5528,DC-BRIS,NP-SKU-00041,transfer,157.0,SUP012-DEL-15327,2025-06-30,18:59,UTC,Y,26,
5529,DC-BHAM,NP-SKU-00039,receipt,122.5,SUP009-DEL-53701,2025-06-30,06:45,UTC,Y,26,
5530,DC-MANC,NP-SKU-00119,transfer,364.9,SUP003-DEL-63307,2025-07-01,07:47,UTC,Y,26,
5531,DC-MANC,NP-SKU-00117,receipt,420.1,SUP011-DEL-60082,2025-06-30,09:38,UTC,Y,26,
5532,DC-MANC,NP-SKU-00043,transfer,13.5,SUP016-DEL-57342,2025-06-29,09:43,UTC,Y,26,
5533,DC-LEEDS,NP-SKU-00056,write_off,204.0,SUP013-DEL-12376,2025-06-28,10:16,UTC,Y,26,
5534,DC-MANC,NP-SKU-00025,transfer,35.1,SUP012-DEL-84970,2025-06-25,21:35,UTC,Y,26,
5535,DC-LEEDS,NP-SKU-00087,receipt,167.3,SUP004-DEL-20188,2025-06-29,21:41,UTC,Y,26,
5536,DC-MANC,NP-SKU-00115,receipt,224.2,SUP019-DEL-38411,2025-06-28,13:31,UTC,Y,26,
5537,DC-GLAS,NP-SKU-00089,receipt,212.4,SUP014-DEL-99990,2025-06-29,12:44,UTC,Y,26,
5538,DC-GLAS,NP-SKU-00073,receipt,266.9,SUP010-DEL-12364,2025-06-27,18:32,UTC,Y,26,
5539,DC-MANC,NP-SKU-00021,write_off,370.8,SUP008-DEL-67399,2025-06-29,18:15,UTC,Y,26,
5540,DC-MANC,NP-SKU-00118,receipt,52.1,SUP016-DEL-70957,2025-06-29,22:58,UTC,Y,26,
5541,DC-LEEDS,NP-SKU-00127,transfer,419.8,SUP012-DEL-54223,2025-07-01,07:25,UTC,Y,26,
5542,DC-GLAS,NP-SKU-00061,receipt,64.2,SUP012-DEL-84060,2025-06-25,19:46,UTC,Y,26,
5543,DC-GLAS,NP-SKU-00046,write_off,215.8,SUP001-DEL-69132,2025-06-26,15:34,UTC,Y,26,
5544,DC-BRIS,NP-SKU-00106,receipt,229.1,SUP008-DEL-75389,2025-06-28,10:50,UTC,Y,26,
5545,DC-MANC,NP-SKU-00047,receipt,384.1,SUP003-DEL-13198,2025-07-01,06:36,UTC,Y,26,
5546,DC-NORW,NP-SKU-00031,transfer,87.9,SUP007-DEL-78076,2025-06-30,07:40,UTC,Y,26,
5547,DC-NORW,NP-SKU-00129,transfer,108.6,SUP001-DEL-42571,2025-06-27,20:10,UTC,Y,26,
5548,DC-LEEDS,NP-SKU-00071,write_off,303.8,SUP002-DEL-30195,2025-06-30,16:15,UTC,Y,26,
5549,DC-MANC,NP-SKU-00109,transfer,374.6,SUP016-DEL-69781,2025-06-29,17:51,UTC,Y,26,
5550,DC-GLAS,NP-SKU-00045,receipt,282.4,SUP017-DEL-96218,2025-07-01,20:57,UTC,Y,26,
5551,DC-NORW,NP-SKU-00124,write_off,360.6,SUP007-DEL-12147,2025-06-27,07:07,UTC,Y,26,
5552,DC-LEEDS,NP-SKU-00114,transfer,158.4,SUP004-DEL-55997,2025-06-30,11:41,UTC,Y,26,
5553,DC-BHAM,NP-SKU-00047,transfer,251.4,SUP009-DEL-33911,2025-06-26,14:35,UTC,Y,26,
5554,DC-LEEDS,NP-SKU-00146,receipt,77.4,SUP018-DEL-49969,2025-06-25,19:53,UTC,Y,26,
5555,DC-MANC,NP-SKU-00079,receipt,441.0,SUP014-DEL-35575,2025-06-25,22:26,UTC,Y,26,
5556,DC-BRIS,NP-SKU-00027,receipt,184.6,SUP013-DEL-99790,2025-06-29,19:26,UTC,Y,26,
5557,DC-GLAS,NP-SKU-00149,write_off,16.5,SUP015-DEL-44871,2025-06-28,11:54,UTC,Y,26,
5558,DC-BHAM,NP-SKU-00081,receipt,350.4,SUP003-DEL-46980,2025-06-29,15:12,UTC,Y,26,
5559,DC-LEEDS,NP-SKU-00080,receipt,375.8,SUP020-DEL-48705,2025-07-01,19:21,UTC,Y,26,
5560,DC-GLAS,NP-SKU-00128,write_off,235.6,SUP004-DEL-26292,2025-07-01,18:08,UTC,Y,26,
5561,DC-NORW,NP-SKU-00053,transfer,372.5,SUP019-DEL-88336,2025-06-29,12:58,UTC,Y,26,
5562,DC-GLAS,NP-SKU-00060,receipt,364.1,SUP003-DEL-33023,2025-06-29,20:21,UTC,Y,26,
5563,DC-LEEDS,NP-SKU-00091,receipt,331.2,SUP018-DEL-63923,2025-06-26,17:46,UTC,Y,26,
5564,DC-MANC,NP-SKU-00072,write_off,461.1,SUP013-DEL-24759,2025-06-26,09:01,UTC,Y,26,
5565,DC-NORW,NP-SKU-00086,receipt,203.4,SUP003-DEL-16461,2025-06-27,19:38,UTC,Y,26,
5566,DC-MANC,NP-SKU-00121,write_off,10.6,SUP019-DEL-42005,2025-06-30,11:52,UTC,Y,26,
5567,DC-BHAM,NP-SKU-00111,write_off,321.0,SUP015-DEL-83479,2025-06-25,12:33,UTC,Y,26,
5568,DC-BHAM,NP-SKU-00098,transfer,493.6,SUP008-DEL-90665,2025-06-26,13:30,UTC,Y,26,
5569,DC-NORW,NP-SKU-00040,receipt,255.2,SUP016-DEL-70303,2025-06-30,20:53,UTC,Y,26,
5570,DC-MANC,NP-SKU-00016,transfer,27.7,SUP007-DEL-65430,2025-06-26,06:44,UTC,Y,26,
5571,DC-LEEDS,NP-SKU-00059,receipt,173.9,SUP014-DEL-35291,2025-06-29,11:22,UTC,Y,26,
5572,DC-MANC,NP-SKU-00039,receipt,245.4,SUP018-DEL-92870,2025-06-25,12:17,UTC,Y,26,
5573,DC-MANC,NP-SKU-00082,receipt,443.0,SUP009-DEL-81294,2025-06-30,06:24,UTC,Y,26,
5574,DC-BRIS,NP-SKU-00021,receipt,146.1,SUP008-DEL-16389,2025-07-01,21:04,UTC,Y,26,
5575,DC-BRIS,NP-SKU-00081,receipt,213.0,SUP001-DEL-97907,2025-07-01,11:09,UTC,Y,26,
5576,DC-MANC,NP-SKU-00013,receipt,224.5,SUP016-DEL-38720,2025-06-27,21:07,UTC,Y,26,
5577,DC-LEEDS,NP-SKU-00076,receipt,17.9,SUP004-DEL-17185,2025-06-28,10:04,UTC,Y,26,
5578,DC-BHAM,NP-SKU-00135,receipt,494.5,SUP001-DEL-27530,2025-06-27,15:48,UTC,Y,26,
5579,DC-NORW,NP-SKU-00130,write_off,150.7,SUP014-DEL-25947,2025-07-01,16:23,UTC,Y,26,
5580,DC-BHAM,NP-SKU-00142,transfer,418.9,SUP016-DEL-57093,2025-06-29,12:41,UTC,Y,26,
5581,DC-GLAS,NP-SKU-00104,transfer,428.9,SUP015-DEL-51420,2025-06-29,11:18,UTC,Y,26,
5582,DC-MANC,NP-SKU-00049,receipt,272.7,SUP002-DEL-38762,2025-06-29,17:37,UTC,Y,26,
5583,DC-GLAS,NP-SKU-00059,receipt,98.1,SUP012-DEL-95242,2025-07-01,11:03,UTC,Y,26,
5584,DC-BHAM,NP-SKU-00082,write_off,242.4,SUP004-DEL-34329,2025-06-28,22:31,UTC,Y,26,
5585,DC-BRIS,NP-SKU-00084,receipt,100.7,SUP013-DEL-26150,2025-07-01,16:53,UTC,Y,26,
5586,DC-GLAS,NP-SKU-00084,receipt,493.1,SUP003-DEL-65877,2025-06-28,08:28,UTC,Y,26,
5587,DC-LEEDS,NP-SKU-00016,receipt,475.0,SUP017-DEL-46194,2025-07-01,06:41,UTC,Y,26,
5588,DC-MANC,NP-SKU-00134,receipt,125.6,SUP001-DEL-59707,2025-06-30,20:47,UTC,Y,26,
5589,DC-BHAM,NP-SKU-00017,receipt,210.2,SUP018-DEL-38728,04/07/2025,16:22,UTC,Y,27,
5590,DC-GLAS,NP-SKU-00140,write_off,425.8,SUP018-DEL-67144,07/07/2025,12:56,UTC,Y,27,
5591,DC-BRIS,NP-SKU-00104,write_off,197.5,SUP004-DEL-16057,07/07/2025,11:52,UTC,Y,27,
5592,DC-MANC,NP-SKU-00004,receipt,40.8,SUP011-DEL-61778,03/07/2025,18:03,UTC,Y,27,
5593,DC-MANC,NP-SKU-00119,receipt,134.8,SUP002-DEL-86988,07/07/2025,22:33,UTC,Y,27,
5594,DC-MANC,NP-SKU-00130,transfer,337.0,SUP012-DEL-96402,05/07/2025,22:13,UTC,Y,27,
5595,DC-NORW,NP-SKU-00099,transfer,51.7,SUP019-DEL-47599,03/07/2025,14:55,UTC,Y,27,
5596,DC-MANC,NP-SKU-00112,receipt,203.6,SUP004-DEL-92767,04/07/2025,07:17,UTC,Y,27,
5597,DC-BHAM,NP-SKU-00017,receipt,385.0,SUP012-DEL-57002,05/07/2025,06:39,UTC,Y,27,
5598,DC-BRIS,NP-SKU-00046,receipt,234.2,SUP020-DEL-79898,05/07/2025,14:51,UTC,Y,27,
5599,DC-MANC,NP-SKU-00040,receipt,444.4,SUP004-DEL-79081,04/07/2025,17:54,UTC,Y,27,
5600,DC-BRIS,NP-SKU-00132,receipt,455.2,SUP011-DEL-26749,02/07/2025,07:35,UTC,Y,27,
5601,DC-GLAS,NP-SKU-00065,receipt,73.2,SUP013-DEL-88518,07/07/2025,18:57,UTC,Y,27,
5602,DC-BHAM,NP-SKU-00072,receipt,15.1,SUP009-DEL-99308,08/07/2025,12:40,UTC,Y,27,
5603,DC-NORW,NP-SKU-00013,transfer,62.9,SUP001-DEL-72073,02/07/2025,13:52,UTC,Y,27,
5604,DC-NORW,NP-SKU-00029,transfer,31.5,SUP012-DEL-69072,07/07/2025,21:36,UTC,Y,27,
5605,DC-BRIS,NP-SKU-00039,receipt,365.7,SUP004-DEL-36697,03/07/2025,06:58,UTC,Y,27,
5606,DC-BRIS,NP-SKU-00132,write_off,250.4,SUP017-DEL-43582,02/07/2025,11:18,UTC,Y,27,
5607,DC-GLAS,NP-SKU-00082,receipt,178.1,SUP002-DEL-28471,05/07/2025,08:35,UTC,Y,27,
5608,DC-NORW,NP-SKU-00013,receipt,70.9,SUP015-DEL-54491,04/07/2025,19:28,UTC,Y,27,
5609,DC-LEEDS,NP-SKU-00011,receipt,325.2,SUP019-DEL-26711,05/07/2025,16:57,UTC,Y,27,
5610,DC-BHAM,NP-SKU-00018,receipt,216.9,SUP019-DEL-49640,05/07/2025,09:50,UTC,Y,27,
5611,DC-MANC,NP-SKU-00004,receipt,201.9,SUP006-DEL-67647,04/07/2025,13:26,UTC,Y,27,
5612,DC-BRIS,NP-SKU-00147,receipt,33.8,SUP007-DEL-51664,04/07/2025,14:41,UTC,Y,27,
5613,DC-MANC,NP-SKU-00026,receipt,125.1,SUP008-DEL-78133,02/07/2025,18:05,UTC,Y,27,
5614,DC-BRIS,NP-SKU-00041,transfer,444.1,SUP013-DEL-26941,08/07/2025,12:58,UTC,Y,27,
5615,DC-BHAM,NP-SKU-00071,transfer,306.4,SUP007-DEL-73091,04/07/2025,22:07,UTC,Y,27,
5616,DC-GLAS,NP-SKU-00104,transfer,141.9,SUP012-DEL-26740,02/07/2025,13:03,UTC,Y,27,
5617,DC-BHAM,NP-SKU-00003,write_off,122.5,SUP012-DEL-88464,07/07/2025,14:39,UTC,Y,27,
5618,DC-BRIS,NP-SKU-00128,receipt,46.6,SUP016-DEL-38288,08/07/2025,17:12,UTC,Y,27,
5619,DC-BHAM,NP-SKU-00035,receipt,188.3,SUP012-DEL-39096,06/07/2025,11:47,UTC,Y,27,
5620,DC-LEEDS,NP-SKU-00025,receipt,122.7,SUP018-DEL-56851,03/07/2025,09:00,UTC,Y,27,
5621,DC-LEEDS,NP-SKU-00120,receipt,405.6,SUP015-DEL-44343,03/07/2025,06:48,UTC,Y,27,
5622,DC-MANC,NP-SKU-00097,write_off,42.4,SUP008-DEL-30865,08/07/2025,21:22,UTC,Y,27,
5623,DC-BRIS,NP-SKU-00113,receipt,84.0,SUP013-DEL-48035,08/07/2025,06:00,UTC,Y,27,
5624,DC-LEEDS,NP-SKU-00019,write_off,478.8,SUP019-DEL-35044,03/07/2025,15:06,UTC,Y,27,
5625,DC-NORW,NP-SKU-00032,receipt,362.2,SUP001-DEL-12792,05/07/2025,18:44,UTC,Y,27,
5626,DC-BRIS,NP-SKU-00052,write_off,335.6,SUP004-DEL-64059,05/07/2025,12:53,UTC,Y,27,
5627,DC-GLAS,NP-SKU-00132,receipt,313.9,SUP008-DEL-33622,03/07/2025,14:38,UTC,Y,27,
5628,DC-GLAS,NP-SKU-00087,receipt,166.0,SUP005-DEL-33970,02/07/2025,07:41,UTC,Y,27,
5629,DC-NORW,NP-SKU-00081,receipt,493.0,SUP019-DEL-39547,06/07/2025,18:10,UTC,Y,27,
5630,DC-LEEDS,NP-SKU-00081,receipt,42.2,SUP003-DEL-19480,02/07/2025,10:06,UTC,Y,27,
5631,DC-LEEDS,NP-SKU-00037,write_off,97.4,SUP008-DEL-14069,02/07/2025,11:55,UTC,Y,27,
5632,DC-LEEDS,NP-SKU-00142,receipt,345.9,SUP005-DEL-12025,08/07/2025,14:58,UTC,Y,27,
5633,DC-BHAM,NP-SKU-00056,transfer,70.5,SUP018-DEL-29127,02/07/2025,07:28,UTC,Y,27,
5634,DC-MANC,NP-SKU-00091,write_off,13.3,SUP013-DEL-73898,06/07/2025,12:21,UTC,Y,27,
5635,DC-GLAS,NP-SKU-00104,receipt,371.9,SUP005-DEL-92941,04/07/2025,10:23,UTC,Y,27,
5636,DC-NORW,NP-SKU-00134,receipt,129.4,SUP015-DEL-49129,08/07/2025,10:41,UTC,Y,27,
5637,DC-BRIS,NP-SKU-00047,receipt,375.6,SUP014-DEL-34708,07/07/2025,20:22,UTC,Y,27,
5638,DC-LEEDS,NP-SKU-00076,receipt,281.1,SUP019-DEL-79546,08/07/2025,12:48,UTC,Y,27,
5639,DC-LEEDS,NP-SKU-00145,write_off,317.7,SUP003-DEL-45968,07/07/2025,09:38,UTC,Y,27,
5640,DC-MANC,NP-SKU-00083,receipt,321.1,SUP016-DEL-38631,06/07/2025,08:23,UTC,Y,27,
5641,DC-GLAS,NP-SKU-00066,receipt,477.7,SUP009-DEL-74857,02/07/2025,14:15,UTC,Y,27,
5642,DC-GLAS,NP-SKU-00119,receipt,164.3,SUP011-DEL-32605,03/07/2025,21:40,UTC,Y,27,
5643,DC-BHAM,NP-SKU-00144,receipt,22.4,SUP010-DEL-51043,06/07/2025,13:35,UTC,Y,27,
5644,DC-BHAM,NP-SKU-00031,receipt,462.2,SUP005-DEL-77984,02/07/2025,13:36,UTC,Y,27,
5645,DC-LEEDS,NP-SKU-00077,receipt,422.6,SUP001-DEL-74009,02/07/2025,07:04,UTC,Y,27,
5646,DC-BHAM,NP-SKU-00109,write_off,146.4,SUP013-DEL-99037,02/07/2025,16:40,UTC,Y,27,
5647,DC-GLAS,NP-SKU-00103,transfer,152.2,SUP016-DEL-50310,04/07/2025,17:09,UTC,Y,27,
5648,DC-NORW,NP-SKU-00024,write_off,172.7,SUP001-DEL-16275,04/07/2025,22:18,UTC,Y,27,
5649,DC-GLAS,NP-SKU-00131,write_off,458.1,SUP006-DEL-78557,08/07/2025,18:26,UTC,Y,27,
5650,DC-LEEDS,NP-SKU-00102,receipt,216.8,SUP018-DEL-18621,07/07/2025,21:03,UTC,Y,27,
5651,DC-GLAS,NP-SKU-00033,write_off,156.2,SUP005-DEL-15579,05/07/2025,18:49,UTC,Y,27,
5652,DC-MANC,NP-SKU-00035,receipt,23.8,SUP019-DEL-27242,04/07/2025,12:17,UTC,Y,27,
5653,DC-GLAS,NP-SKU-00058,write_off,264.4,SUP019-DEL-52681,03/07/2025,19:05,UTC,Y,27,
5654,DC-MANC,NP-SKU-00130,receipt,85.6,SUP009-DEL-68637,03/07/2025,21:15,UTC,Y,27,
5655,DC-BRIS,NP-SKU-00021,receipt,117.6,SUP001-DEL-35178,02/07/2025,10:40,UTC,Y,27,
5656,DC-LEEDS,NP-SKU-00074,write_off,184.2,SUP009-DEL-39480,03/07/2025,20:12,UTC,Y,27,
5657,DC-LEEDS,NP-SKU-00012,transfer,12.6,SUP014-DEL-42681,05/07/2025,13:16,UTC,Y,27,
5658,DC-BHAM,NP-SKU-00149,transfer,124.4,SUP012-DEL-53413,04/07/2025,06:24,UTC,Y,27,
5659,DC-GLAS,NP-SKU-00011,receipt,341.3,SUP001-DEL-92062,04/07/2025,18:59,UTC,Y,27,
5660,DC-BHAM,NP-SKU-00111,transfer,385.0,SUP018-DEL-30717,03/07/2025,15:04,UTC,Y,27,
5661,DC-MANC,NP-SKU-00103,receipt,112.7,SUP014-DEL-34175,04/07/2025,21:40,UTC,Y,27,
5662,DC-LEEDS,NP-SKU-00065,write_off,440.7,SUP012-DEL-17543,07/07/2025,10:17,UTC,Y,27,
5663,DC-LEEDS,NP-SKU-00040,receipt,230.1,SUP013-DEL-14742,03/07/2025,09:09,UTC,Y,27,
5664,DC-MANC,NP-SKU-00119,receipt,334.7,SUP016-DEL-82121,08/07/2025,10:37,UTC,Y,27,
5665,DC-NORW,NP-SKU-00122,write_off,130.0,SUP006-DEL-88552,07/07/2025,22:27,UTC,Y,27,
5666,DC-BRIS,NP-SKU-00011,receipt,68.6,SUP002-DEL-14592,06/07/2025,07:34,UTC,Y,27,
5667,DC-BHAM,NP-SKU-00082,write_off,189.0,SUP017-DEL-40999,07/07/2025,20:25,UTC,Y,27,
5668,DC-BRIS,NP-SKU-00118,receipt,438.3,SUP012-DEL-62329,07/07/2025,11:16,UTC,Y,27,
5669,DC-MANC,NP-SKU-00014,receipt,316.9,SUP008-DEL-49725,08/07/2025,12:31,UTC,Y,27,
5670,DC-NORW,NP-SKU-00117,transfer,358.7,SUP004-DEL-41016,04/07/2025,14:53,UTC,Y,27,
5671,DC-MANC,NP-SKU-00035,write_off,84.9,SUP006-DEL-40028,06/07/2025,19:29,UTC,Y,27,
5672,DC-BHAM,NP-SKU-00005,transfer,88.5,SUP006-DEL-28137,04/07/2025,11:39,UTC,Y,27,
5673,DC-NORW,NP-SKU-00015,write_off,139.3,SUP001-DEL-41369,08/07/2025,18:56,UTC,Y,27,
5674,DC-GLAS,NP-SKU-00049,receipt,185.5,SUP017-DEL-95232,02/07/2025,22:01,UTC,Y,27,
5675,DC-LEEDS,NP-SKU-00107,receipt,391.1,SUP009-DEL-37202,05/07/2025,18:03,UTC,Y,27,
