transaction_id,member_id,transaction_type,points,basket_value_gbp,store_id,channel,sku,transaction_at,created_at
12231,471,redeem,84,,19,online,,2025-09-15 14:14:00,2025-09-15 14:14:00
6826,501,earn,95,40.09,25,in_store,NP-SKU-00144,2025-09-15 14:18:00,2025-09-15 14:18:00
10419,79,redeem,92,,7,click_collect,,2025-09-15 17:08:00,2025-09-15 17:08:00
5748,469,redeem,238,,29,in_store,,2025-09-15 17:53:00,2025-09-15 17:53:00
10126,72,earn,342,30.19,24,click_collect,NP-SKU-00015,2025-09-15 19:42:00,2025-09-15 19:42:00
67,157,redeem,98,,,click_collect,,2025-09-15 20:44:00,2025-09-15 20:44:00
2146,405,redeem,206,,,online,,2025-09-15 22:27:00,2025-09-15 22:27:00
7858,467,redeem,133,,22,in_store,,2025-09-16 08:11:00,2025-09-16 08:11:00
10621,123,redeem,157,,,click_collect,,2025-09-16 08:12:00,2025-09-16 08:12:00
6227,147,earn,349,38.82,6,in_store,NP-SKU-00085,2025-09-16 08:23:00,2025-09-16 08:23:00
6692,351,earn,293,142.48,11,in_store,NP-SKU-00027,2025-09-16 09:48:00,2025-09-16 09:48:00
6941,395,earn,364,152.81,29,online,NP-SKU-00130,2025-09-16 10:59:00,2025-09-16 10:59:00
4134,332,earn,372,37.68,14,in_store,NP-SKU-00016,2025-09-16 11:23:00,2025-09-16 11:23:00
13100,47,earn,396,59.87,28,in_store,NP-SKU-00144,2025-09-16 12:24:00,2025-09-16 12:24:00
10655,149,earn,391,6.82,4,in_store,NP-SKU-00015,2025-09-16 12:48:00,2025-09-16 12:48:00
8542,16,earn,300,74.92,26,click_collect,NP-SKU-00145,2025-09-16 12:51:00,2025-09-16 12:51:00
3898,428,earn,173,153.43,4,online,NP-SKU-00048,2025-09-16 14:16:00,2025-09-16 14:16:00
8257,175,redeem,249,,,click_collect,,2025-09-16 14:44:00,2025-09-16 14:44:00
6613,426,earn,83,151.79,,online,NP-SKU-00134,2025-09-16 14:47:00,2025-09-16 14:47:00
12266,207,earn,447,149.03,,in_store,NP-SKU-00067,2025-09-16 15:27:00,2025-09-16 15:27:00
1281,451,redeem,115,,12,click_collect,,2025-09-16 18:05:00,2025-09-16 18:05:00
4395,196,earn,67,71.64,2,online,NP-SKU-00117,2025-09-16 18:15:00,2025-09-16 18:15:00
9523,464,earn,229,157.12,23,in_store,NP-SKU-00074,2025-09-16 18:16:00,2025-09-16 18:16:00
4073,262,earn,31,30.02,,click_collect,NP-SKU-00145,2025-09-16 18:32:00,2025-09-16 18:32:00
1392,244,earn,130,150.36,4,online,NP-SKU-00098,2025-09-16 19:21:00,2025-09-16 19:21:00
10827,444,earn,380,175.9,14,click_collect,NP-SKU-00015,2025-09-16 19:45:00,2025-09-16 19:45:00
9557,452,redeem,295,,,click_collect,,2025-09-16 20:27:00,2025-09-16 20:27:00
6924,303,earn,385,80.67,20,click_collect,NP-SKU-00035,2025-09-16 20:38:00,2025-09-16 20:38:00
6197,276,earn,169,78.74,29,in_store,NP-SKU-00045,2025-09-16 22:26:00,2025-09-16 22:26:00
2916,338,earn,146,153.75,,online,NP-SKU-00149,2025-09-16 22:53:00,2025-09-16 22:53:00
8385,187,redeem,63,,,online,,2025-09-17 08:47:00,2025-09-17 08:47:00
12726,158,redeem,80,,17,in_store,,2025-09-17 09:09:00,2025-09-17 09:09:00
11969,465,redeem,135,,,online,,2025-09-17 10:08:00,2025-09-17 10:08:00
4599,498,earn,498,138.78,,online,NP-SKU-00058,2025-09-17 10:39:00,2025-09-17 10:39:00
13183,72,redeem,185,,20,click_collect,,2025-09-17 11:31:00,2025-09-17 11:31:00
3347,452,earn,218,144.97,16,online,NP-SKU-00008,2025-09-17 12:49:00,2025-09-17 12:49:00
7322,274,earn,75,13.39,,click_collect,NP-SKU-00022,2025-09-17 14:01:00,2025-09-17 14:01:00
3847,134,earn,298,83.14,24,click_collect,NP-SKU-00110,2025-09-17 14:12:00,2025-09-17 14:12:00
9004,135,earn,92,168.2,,click_collect,NP-SKU-00109,2025-09-17 15:31:00,2025-09-17 15:31:00
2736,67,redeem,145,,13,online,,2025-09-17 16:51:00,2025-09-17 16:51:00
1674,306,redeem,80,,,in_store,,2025-09-17 18:51:00,2025-09-17 18:51:00
7168,261,earn,279,26.74,,in_store,NP-SKU-00125,2025-09-17 19:59:00,2025-09-17 19:59:00
8609,429,earn,418,54.44,,in_store,NP-SKU-00050,2025-09-17 20:46:00,2025-09-17 20:46:00
2380,209,earn,92,61.56,16,click_collect,NP-SKU-00080,2025-09-17 22:04:00,2025-09-17 22:04:00
12775,496,earn,364,40.84,4,online,NP-SKU-00131,2025-09-17 22:09:00,2025-09-17 22:09:00
12193,500,earn,144,155.12,12,click_collect,NP-SKU-00096,2025-09-18 08:05:00,2025-09-18 08:05:00
8030,53,redeem,295,,22,in_store,,2025-09-18 09:36:00,2025-09-18 09:36:00
4751,69,earn,347,35.4,10,online,NP-SKU-00118,2025-09-18 09:43:00,2025-09-18 09:43:00
4143,343,redeem,139,,14,online,,2025-09-18 10:09:00,2025-09-18 10:09:00
8129,484,earn,426,46.47,,online,NP-SKU-00021,2025-09-18 10:46:00,2025-09-18 10:46:00
9433,507,redeem,265,,,online,,2025-09-18 10:52:00,2025-09-18 10:52:00
2795,478,earn,274,38.4,6,in_store,NP-SKU-00062,2025-09-18 11:22:00,2025-09-18 11:22:00
784,192,redeem,238,,17,online,,2025-09-18 11:37:00,2025-09-18 11:37:00
294,384,earn,404,29.46,,in_store,NP-SKU-00034,2025-09-18 11:52:00,2025-09-18 11:52:00
11766,23,redeem,204,,12,click_collect,,2025-09-18 11:55:00,2025-09-18 11:55:00
8421,230,redeem,216,,29,online,,2025-09-18 12:35:00,2025-09-18 12:35:00
2346,376,earn,343,63.32,6,click_collect,NP-SKU-00103,2025-09-18 12:49:00,2025-09-18 12:49:00
2315,321,earn,222,73.09,30,in_store,NP-SKU-00077,2025-09-18 12:50:00,2025-09-18 12:50:00
12553,488,earn,203,45.7,18,in_store,NP-SKU-00132,2025-09-18 13:00:00,2025-09-18 13:00:00
3649,402,earn,256,102.2,3,in_store,NP-SKU-00102,2025-09-18 13:09:00,2025-09-18 13:09:00
6726,379,earn,492,175.36,,online,NP-SKU-00077,2025-09-18 13:23:00,2025-09-18 13:23:00
443,111,redeem,74,,9,online,,2025-09-18 13:35:00,2025-09-18 13:35:00
11144,237,redeem,171,,8,online,,2025-09-18 13:40:00,2025-09-18 13:40:00
6845,497,earn,181,146.14,30,click_collect,NP-SKU-00043,2025-09-18 13:53:00,2025-09-18 13:53:00
3779,250,earn,265,8.17,26,click_collect,NP-SKU-00004,2025-09-18 13:54:00,2025-09-18 13:54:00
7919,522,redeem,143,,5,online,,2025-09-18 14:13:00,2025-09-18 14:13:00
3312,195,earn,70,71.77,19,in_store,NP-SKU-00146,2025-09-18 14:37:00,2025-09-18 14:37:00
5631,146,earn,446,26.51,2,online,NP-SKU-00113,2025-09-18 15:19:00,2025-09-18 15:19:00
9395,293,redeem,159,,27,online,,2025-09-18 15:38:00,2025-09-18 15:38:00
4024,430,earn,332,111.96,,online,NP-SKU-00149,2025-09-18 15:54:00,2025-09-18 15:54:00
7415,500,earn,271,84.93,18,in_store,NP-SKU-00082,2025-09-18 16:17:00,2025-09-18 16:17:00
2316,242,redeem,81,,19,online,,2025-09-18 16:18:00,2025-09-18 16:18:00
6767,341,redeem,120,,20,in_store,,2025-09-18 16:29:00,2025-09-18 16:29:00
5066,113,earn,129,179.42,6,in_store,NP-SKU-00126,2025-09-18 16:58:00,2025-09-18 16:58:00
12840,269,earn,257,100.97,,online,NP-SKU-00066,2025-09-18 17:01:00,2025-09-18 17:01:00
11369,117,earn,463,112.98,28,online,NP-SKU-00015,2025-09-18 17:06:00,2025-09-18 17:06:00
634,466,earn,337,137.05,30,click_collect,NP-SKU-00053,2025-09-18 17:57:00,2025-09-18 17:57:00
6450,278,redeem,209,,19,in_store,,2025-09-18 18:03:00,2025-09-18 18:03:00
1899,145,redeem,235,,16,in_store,,2025-09-18 18:12:00,2025-09-18 18:12:00
5250,500,redeem,129,,12,online,,2025-09-18 18:31:00,2025-09-18 18:31:00
3371,362,earn,229,28.58,14,in_store,NP-SKU-00109,2025-09-18 18:35:00,2025-09-18 18:35:00
3946,206,earn,165,172.49,,online,NP-SKU-00042,2025-09-18 19:16:00,2025-09-18 19:16:00
9866,171,earn,202,22.38,,in_store,NP-SKU-00043,2025-09-18 19:29:00,2025-09-18 19:29:00
2594,224,earn,223,146.47,6,online,NP-SKU-00064,2025-09-18 19:35:00,2025-09-18 19:35:00
6181,454,earn,86,165.54,11,online,NP-SKU-00066,2025-09-18 20:08:00,2025-09-18 20:08:00
1384,3,redeem,286,,22,click_collect,,2025-09-18 20:21:00,2025-09-18 20:21:00
4008,212,earn,315,72.38,10,click_collect,NP-SKU-00138,2025-09-18 20:28:00,2025-09-18 20:28:00
1110,304,earn,312,87.87,19,in_store,NP-SKU-00016,2025-09-18 20:31:00,2025-09-18 20:31:00
3625,345,earn,119,57.16,19,click_collect,NP-SKU-00033,2025-09-18 20:43:00,2025-09-18 20:43:00
12843,395,earn,398,127.39,,click_collect,NP-SKU-00037,2025-09-18 20:45:00,2025-09-18 20:45:00
6837,158,redeem,52,,,in_store,,2025-09-18 21:23:00,2025-09-18 21:23:00
2679,393,redeem,62,,,click_collect,,2025-09-18 21:32:00,2025-09-18 21:32:00
12895,450,earn,282,128.55,27,online,NP-SKU-00035,2025-09-18 22:25:00,2025-09-18 22:25:00
3527,310,redeem,220,,21,click_collect,,2025-09-18 22:39:00,2025-09-18 22:39:00
11783,247,earn,348,56.1,22,in_store,NP-SKU-00016,2025-09-18 22:49:00,2025-09-18 22:49:00
1798,40,earn,446,126.61,,online,NP-SKU-00030,2025-09-19 09:51:00,2025-09-19 09:51:00
5101,240,redeem,129,,23,in_store,,2025-09-19 09:58:00,2025-09-19 09:58:00
10526,393,earn,42,70.13,7,online,NP-SKU-00015,2025-09-19 10:29:00,2025-09-19 10:29:00
6133,132,earn,237,126.6,15,click_collect,NP-SKU-00068,2025-09-19 12:38:00,2025-09-19 12:38:00
829,491,redeem,137,,21,click_collect,,2025-09-19 13:44:00,2025-09-19 13:44:00
6291,362,earn,366,35.5,20,in_store,NP-SKU-00117,2025-09-19 14:17:00,2025-09-19 14:17:00
6062,226,redeem,73,,17,in_store,,2025-09-19 14:58:00,2025-09-19 14:58:00
3079,200,earn,477,43.97,,click_collect,NP-SKU-00009,2025-09-19 15:48:00,2025-09-19 15:48:00
11151,33,redeem,121,,26,click_collect,,2025-09-19 16:13:00,2025-09-19 16:13:00
1171,200,redeem,263,,21,online,,2025-09-19 16:22:00,2025-09-19 16:22:00
671,202,redeem,124,,6,online,,2025-09-19 18:20:00,2025-09-19 18:20:00
11968,65,redeem,83,,29,in_store,,2025-09-19 19:34:00,2025-09-19 19:34:00
3169,311,earn,489,43.43,,online,NP-SKU-00150,2025-09-19 21:02:00,2025-09-19 21:02:00
4582,156,redeem,262,,25,online,,2025-09-19 22:14:00,2025-09-19 22:14:00
12926,170,earn,148,134.86,11,online,NP-SKU-00126,2025-09-19 22:50:00,2025-09-19 22:50:00
2889,353,redeem,157,,,click_collect,,2025-09-20 08:00:00,2025-09-20 08:00:00
10444,206,earn,280,114.36,10,online,NP-SKU-00077,2025-09-20 08:13:00,2025-09-20 08:13:00
4846,139,earn,275,125.52,27,click_collect,NP-SKU-00084,2025-09-20 08:37:00,2025-09-20 08:37:00
5228,392,earn,179,154.0,13,click_collect,NP-SKU-00061,2025-09-20 08:58:00,2025-09-20 08:58:00
8557,25,redeem,118,,28,online,,2025-09-20 09:29:00,2025-09-20 09:29:00
5633,266,earn,439,179.53,6,in_store,NP-SKU-00118,2025-09-20 11:21:00,2025-09-20 11:21:00
3220,412,earn,220,135.24,20,click_collect,NP-SKU-00069,2025-09-20 12:17:00,2025-09-20 12:17:00
5842,29,redeem,57,,15,in_store,,2025-09-20 12:29:00,2025-09-20 12:29:00
7140,81,earn,485,67.19,15,online,NP-SKU-00083,2025-09-20 12:29:00,2025-09-20 12:29:00
8932,258,earn,169,74.23,19,in_store,NP-SKU-00006,2025-09-20 13:05:00,2025-09-20 13:05:00
9508,425,redeem,223,,4,in_store,,2025-09-20 13:57:00,2025-09-20 13:57:00
10149,286,earn,37,93.04,22,click_collect,NP-SKU-00021,2025-09-20 15:19:00,2025-09-20 15:19:00
11333,397,earn,480,114.25,11,in_store,NP-SKU-00024,2025-09-20 15:27:00,2025-09-20 15:27:00
12890,98,earn,152,158.86,7,online,NP-SKU-00149,2025-09-20 16:17:00,2025-09-20 16:17:00
1766,516,redeem,72,,26,online,,2025-09-20 16:45:00,2025-09-20 16:45:00
9490,24,redeem,250,,12,click_collect,,2025-09-20 19:46:00,2025-09-20 19:46:00
1208,339,earn,22,79.81,18,click_collect,NP-SKU-00052,2025-09-20 20:13:00,2025-09-20 20:13:00
10308,45,earn,375,72.57,3,online,NP-SKU-00071,2025-09-20 20:48:00,2025-09-20 20:48:00
4144,216,earn,327,138.49,5,online,NP-SKU-00092,2025-09-21 08:54:00,2025-09-21 08:54:00
10732,89,earn,156,107.14,21,in_store,NP-SKU-00045,2025-09-21 08:55:00,2025-09-21 08:55:00
9069,456,redeem,110,,3,click_collect,,2025-09-21 09:13:00,2025-09-21 09:13:00
3474,45,redeem,72,,19,in_store,,2025-09-21 11:52:00,2025-09-21 11:52:00
8035,459,earn,208,41.56,,click_collect,NP-SKU-00115,2025-09-21 11:53:00,2025-09-21 11:53:00
3669,164,redeem,108,,16,online,,2025-09-21 11:54:00,2025-09-21 11:54:00
10610,91,earn,36,75.43,25,in_store,NP-SKU-00002,2025-09-21 12:33:00,2025-09-21 12:33:00
3391,215,redeem,290,,,online,,2025-09-21 12:52:00,2025-09-21 12:52:00
12210,259,earn,11,54.16,24,click_collect,NP-SKU-00023,2025-09-21 13:03:00,2025-09-21 13:03:00
8966,167,earn,69,30.84,16,in_store,NP-SKU-00023,2025-09-21 13:18:00,2025-09-21 13:18:00
1190,197,earn,427,107.07,,in_store,NP-SKU-00067,2025-09-21 13:46:00,2025-09-21 13:46:00
10918,114,earn,181,118.23,28,online,NP-SKU-00046,2025-09-21 14:12:00,2025-09-21 14:12:00
4922,165,earn,319,27.42,25,click_collect,NP-SKU-00075,2025-09-21 14:44:00,2025-09-21 14:44:00
4051,246,earn,198,112.9,,in_store,NP-SKU-00114,2025-09-21 14:45:00,2025-09-21 14:45:00
3727,148,redeem,108,,,in_store,,2025-09-21 15:07:00,2025-09-21 15:07:00
9157,412,earn,155,91.29,24,click_collect,NP-SKU-00124,2025-09-21 15:36:00,2025-09-21 15:36:00
8785,77,redeem,194,,12,in_store,,2025-09-21 16:19:00,2025-09-21 16:19:00
3360,422,redeem,140,,6,online,,2025-09-21 17:21:00,2025-09-21 17:21:00
444,415,earn,69,156.79,7,click_collect,NP-SKU-00148,2025-09-21 18:41:00,2025-09-21 18:41:00
9150,470,redeem,62,,20,click_collect,,2025-09-21 18:53:00,2025-09-21 18:53:00
1165,487,redeem,271,,14,in_store,,2025-09-21 20:12:00,2025-09-21 20:12:00
4397,258,earn,363,132.12,15,in_store,NP-SKU-00089,2025-09-21 20:25:00,2025-09-21 20:25:00
6265,383,earn,388,170.04,29,online,NP-SKU-00078,2025-09-21 21:55:00,2025-09-21 21:55:00
11610,365,redeem,130,,25,online,,2025-09-22 08:16:00,2025-09-22 08:16:00
2961,348,redeem,64,,,online,,2025-09-22 09:22:00,2025-09-22 09:22:00
8702,318,earn,222,125.7,22,online,NP-SKU-00116,2025-09-22 09:57:00,2025-09-22 09:57:00
11792,298,earn,122,21.51,,in_store,NP-SKU-00036,2025-09-22 10:06:00,2025-09-22 10:06:00
1451,490,earn,446,147.52,22,online,NP-SKU-00135,2025-09-22 10:42:00,2025-09-22 10:42:00
64,409,earn,354,53.35,,in_store,NP-SKU-00022,2025-09-22 11:46:00,2025-09-22 11:46:00
727,277,earn,366,177.72,,in_store,NP-SKU-00096,2025-09-22 12:40:00,2025-09-22 12:40:00
4722,82,earn,422,162.17,28,in_store,NP-SKU-00112,2025-09-22 14:00:00,2025-09-22 14:00:00
8827,236,redeem,262,,,in_store,,2025-09-22 14:43:00,2025-09-22 14:43:00
3039,17,earn,135,68.72,14,online,NP-SKU-00133,2025-09-22 14:47:00,2025-09-22 14:47:00
3200,117,earn,126,145.83,18,in_store,NP-SKU-00124,2025-09-22 16:00:00,2025-09-22 16:00:00
2600,313,earn,353,85.08,21,in_store,NP-SKU-00111,2025-09-22 17:03:00,2025-09-22 17:03:00
2914,54,earn,239,126.92,,click_collect,NP-SKU-00003,2025-09-22 18:00:00,2025-09-22 18:00:00
2613,109,earn,195,134.28,4,click_collect,NP-SKU-00019,2025-09-22 18:09:00,2025-09-22 18:09:00
6119,228,earn,306,13.7,22,online,NP-SKU-00013,2025-09-22 20:44:00,2025-09-22 20:44:00
8874,408,earn,399,15.4,,in_store,NP-SKU-00033,2025-09-22 21:22:00,2025-09-22 21:22:00
2049,418,redeem,62,,21,in_store,,2025-09-22 22:09:00,2025-09-22 22:09:00
7217,382,redeem,135,,13,in_store,,2025-09-22 22:31:00,2025-09-22 22:31:00
12677,354,redeem,194,,,online,,2025-09-22 22:56:00,2025-09-22 22:56:00
10314,30,earn,14,105.14,27,online,NP-SKU-00064,2025-09-23 11:09:00,2025-09-23 11:09:00
993,27,earn,64,170.75,,online,NP-SKU-00098,2025-09-23 12:44:00,2025-09-23 12:44:00
3197,198,redeem,116,,3,online,,2025-09-23 13:53:00,2025-09-23 13:53:00
1067,142,redeem,107,,,click_collect,,2025-09-23 18:03:00,2025-09-23 18:03:00
4614,316,earn,385,57.77,17,online,NP-SKU-00143,2025-09-23 18:39:00,2025-09-23 18:39:00
6630,305,earn,247,127.03,7,in_store,NP-SKU-00121,2025-09-23 18:50:00,2025-09-23 18:50:00
6994,124,earn,89,115.78,5,online,NP-SKU-00070,2025-09-23 18:55:00,2025-09-23 18:55:00
2918,480,earn,330,95.19,17,online,NP-SKU-00146,2025-09-23 19:03:00,2025-09-23 19:03:00
4829,14,earn,357,72.15,,online,NP-SKU-00053,2025-09-23 19:16:00,2025-09-23 19:16:00
3369,172,earn,23,147.46,17,in_store,NP-SKU-00063,2025-09-23 19:26:00,2025-09-23 19:26:00
9153,165,earn,456,100.56,16,in_store,NP-SKU-00132,2025-09-23 20:28:00,2025-09-23 20:28:00
8484,44,redeem,113,,,online,,2025-09-23 22:10:00,2025-09-23 22:10:00
4760,1,earn,223,56.62,28,click_collect,NP-SKU-00070,2025-09-24 08:14:00,2025-09-24 08:14:00
2687,214,earn,192,88.6,10,click_collect,NP-SKU-00102,2025-09-24 08:28:00,2025-09-24 08:28:00
7192,285,earn,474,106.7,26,online,NP-SKU-00123,2025-09-24 09:28:00,2025-09-24 09:28:00
974,194,earn,51,30.16,,click_collect,NP-SKU-00027,2025-09-24 09:29:00,2025-09-24 09:29:00
8926,16,earn,117,175.0,8,click_collect,NP-SKU-00095,2025-09-24 09:36:00,2025-09-24 09:36:00
12644,240,redeem,217,,9,click_collect,,2025-09-24 09:53:00,2025-09-24 09:53:00
1028,435,redeem,160,,4,online,,2025-09-24 10:40:00,2025-09-24 10:40:00
12968,449,redeem,167,,25,online,,2025-09-24 11:02:00,2025-09-24 11:02:00
10841,211,redeem,161,,25,in_store,,2025-09-24 11:45:00,2025-09-24 11:45:00
4602,35,earn,24,91.21,3,click_collect,NP-SKU-00097,2025-09-24 12:01:00,2025-09-24 12:01:00
12252,212,earn,313,83.61,,online,NP-SKU-00084,2025-09-24 13:13:00,2025-09-24 13:13:00
971,201,redeem,287,,3,in_store,,2025-09-24 14:00:00,2025-09-24 14:00:00
8189,97,earn,92,162.79,28,click_collect,NP-SKU-00058,2025-09-24 15:49:00,2025-09-24 15:49:00
9708,384,earn,217,5.78,17,click_collect,NP-SKU-00056,2025-09-24 15:53:00,2025-09-24 15:53:00
1429,467,redeem,105,,17,click_collect,,2025-09-24 16:51:00,2025-09-24 16:51:00
8735,274,earn,201,106.84,8,in_store,NP-SKU-00129,2025-09-24 17:16:00,2025-09-24 17:16:00
5499,399,earn,414,50.04,,online,NP-SKU-00008,2025-09-24 19:03:00,2025-09-24 19:03:00
9525,366,earn,102,155.14,11,online,NP-SKU-00127,2025-09-24 19:20:00,2025-09-24 19:20:00
12069,525,earn,203,135.86,26,in_store,NP-SKU-00079,2025-09-24 21:26:00,2025-09-24 21:26:00
6080,441,earn,11,151.93,24,in_store,NP-SKU-00034,2025-09-25 08:21:00,2025-09-25 08:21:00
7882,340,earn,469,45.41,,click_collect,NP-SKU-00044,2025-09-25 08:39:00,2025-09-25 08:39:00
6841,40,redeem,123,,,in_store,,2025-09-25 08:58:00,2025-09-25 08:58:00
11307,227,redeem,89,,17,online,,2025-09-25 09:41:00,2025-09-25 09:41:00
11077,327,redeem,161,,18,online,,2025-09-25 10:45:00,2025-09-25 10:45:00
7653,453,earn,275,20.78,30,click_collect,NP-SKU-00056,2025-09-25 11:11:00,2025-09-25 11:11:00
9953,493,redeem,141,,,in_store,,2025-09-25 11:27:00,2025-09-25 11:27:00
11148,171,earn,496,105.12,29,online,NP-SKU-00092,2025-09-25 11:39:00,2025-09-25 11:39:00
12668,86,earn,327,87.9,,in_store,NP-SKU-00069,2025-09-25 12:00:00,2025-09-25 12:00:00
3903,224,earn,12,34.81,7,online,NP-SKU-00049,2025-09-25 12:09:00,2025-09-25 12:09:00
8999,59,earn,417,168.78,,online,NP-SKU-00110,2025-09-25 12:24:00,2025-09-25 12:24:00
11316,447,earn,118,45.59,11,click_collect,NP-SKU-00046,2025-09-25 12:30:00,2025-09-25 12:30:00
3776,66,earn,29,123.39,,in_store,NP-SKU-00028,2025-09-25 12:33:00,2025-09-25 12:33:00
560,90,redeem,171,,28,in_store,,2025-09-25 13:05:00,2025-09-25 13:05:00
2575,293,earn,414,131.58,11,in_store,NP-SKU-00025,2025-09-25 13:24:00,2025-09-25 13:24:00
9343,338,earn,169,81.36,9,online,NP-SKU-00117,2025-09-25 13:53:00,2025-09-25 13:53:00
3401,173,earn,66,151.29,21,in_store,NP-SKU-00008,2025-09-25 14:00:00,2025-09-25 14:00:00
11407,55,earn,160,91.83,20,online,NP-SKU-00119,2025-09-25 14:03:00,2025-09-25 14:03:00
10690,6,earn,450,54.63,21,online,NP-SKU-00075,2025-09-25 14:38:00,2025-09-25 14:38:00
1069,500,earn,275,12.83,4,in_store,NP-SKU-00130,2025-09-25 15:07:00,2025-09-25 15:07:00
4696,66,earn,178,118.0,11,in_store,NP-SKU-00128,2025-09-25 15:18:00,2025-09-25 15:18:00
13076,392,redeem,218,,9,in_store,,2025-09-25 15:21:00,2025-09-25 15:21:00
8426,340,redeem,120,,,click_collect,,2025-09-25 15:22:00,2025-09-25 15:22:00
3395,30,redeem,178,,,online,,2025-09-25 15:39:00,2025-09-25 15:39:00
9091,430,earn,31,39.98,8,in_store,NP-SKU-00087,2025-09-25 16:26:00,2025-09-25 16:26:00
5705,469,earn,382,88.89,29,click_collect,NP-SKU-00113,2025-09-25 16:34:00,2025-09-25 16:34:00
10187,418,earn,387,108.22,15,click_collect,NP-SKU-00062,2025-09-25 16:50:00,2025-09-25 16:50:00
6539,55,redeem,289,,,click_collect,,2025-09-25 17:02:00,2025-09-25 17:02:00
7079,64,earn,262,93.56,,click_collect,NP-SKU-00112,2025-09-25 17:03:00,2025-09-25 17:03:00
2025,234,redeem,108,,18,in_store,,2025-09-25 17:07:00,2025-09-25 17:07:00
8174,223,earn,276,124.82,16,in_store,NP-SKU-00118,2025-09-25 17:36:00,2025-09-25 17:36:00
8005,78,redeem,99,,24,in_store,,2025-09-25 17:43:00,2025-09-25 17:43:00
4156,381,redeem,297,,12,in_store,,2025-09-25 18:09:00,2025-09-25 18:09:00
4854,84,earn,486,177.96,,in_store,NP-SKU-00135,2025-09-25 18:13:00,2025-09-25 18:13:00
7664,240,earn,380,80.11,,in_store,NP-SKU-00078,2025-09-25 18:19:00,2025-09-25 18:19:00
11967,218,redeem,145,,5,online,,2025-09-25 18:51:00,2025-09-25 18:51:00
12092,383,redeem,79,,1,in_store,,2025-09-25 18:54:00,2025-09-25 18:54:00
1613,85,redeem,279,,,online,,2025-09-25 19:59:00,2025-09-25 19:59:00
5193,32,earn,54,20.16,7,in_store,NP-SKU-00114,2025-09-25 20:24:00,2025-09-25 20:24:00
5440,48,redeem,64,,,in_store,,2025-09-25 20:37:00,2025-09-25 20:37:00
2953,316,earn,226,167.92,,in_store,NP-SKU-00132,2025-09-25 20:46:00,2025-09-25 20:46:00
4274,25,earn,375,18.61,29,online,NP-SKU-00064,2025-09-25 20:53:00,2025-09-25 20:53:00
8126,30,earn,62,18.47,,in_store,NP-SKU-00071,2025-09-25 20:56:00,2025-09-25 20:56:00
9327,232,earn,349,112.06,25,in_store,NP-SKU-00093,2025-09-25 21:22:00,2025-09-25 21:22:00
11273,325,redeem,130,,30,online,,2025-09-25 21:40:00,2025-09-25 21:40:00
8801,141,earn,10,85.13,,in_store,NP-SKU-00019,2025-09-25 21:52:00,2025-09-25 21:52:00
10638,101,redeem,245,,5,click_collect,,2025-09-26 08:16:00,2025-09-26 08:16:00
13305,277,earn,479,168.67,17,in_store,NP-SKU-00093,2025-09-26 08:18:00,2025-09-26 08:18:00
6011,358,earn,202,83.52,,online,NP-SKU-00145,2025-09-26 09:26:00,2025-09-26 09:26:00
9838,32,earn,211,92.22,23,in_store,NP-SKU-00124,2025-09-26 09:54:00,2025-09-26 09:54:00
5468,477,earn,59,65.91,24,online,NP-SKU-00068,2025-09-26 10:56:00,2025-09-26 10:56:00
7888,300,redeem,130,,22,online,,2025-09-26 10:59:00,2025-09-26 10:59:00
2153,40,earn,159,153.13,24,in_store,NP-SKU-00076,2025-09-26 11:29:00,2025-09-26 11:29:00
2696,37,earn,75,66.67,17,online,NP-SKU-00103,2025-09-26 12:06:00,2025-09-26 12:06:00
8195,363,earn,334,127.77,15,in_store,NP-SKU-00093,2025-09-26 12:35:00,2025-09-26 12:35:00
11425,467,earn,416,162.75,,click_collect,NP-SKU-00099,2025-09-26 12:49:00,2025-09-26 12:49:00
8676,412,redeem,96,,15,click_collect,,2025-09-26 13:02:00,2025-09-26 13:02:00
8315,252,earn,188,13.67,25,click_collect,NP-SKU-00119,2025-09-26 14:40:00,2025-09-26 14:40:00
2363,294,redeem,70,,6,click_collect,,2025-09-26 14:44:00,2025-09-26 14:44:00
