order_id,order_ref,customer_id,store_id,order_channel,order_status,order_date,completed_at,total_amount,discount_amount,vat_amount,payment_method,payment_reference,loyalty_points_earned,is_returned,created_at
780,NP-2025-0000780,461,30,in_store,cancelled,2025-08-07 13:53:00,2025-08-07 14:14:00,169.59,4.13,11.31,online,TXN86727686,203,False,2025-08-07 13:53:00
781,NP-2025-0000781,327,11,online,completed,2025-08-07 16:19:00,2025-08-07 16:35:00,171.89,2.57,11.47,online,TXN87607161,206,False,2025-08-07 16:19:00
782,NP-2025-0000782,145,19,in_store,cancelled,2025-08-08 08:22:00,2025-08-08 08:53:00,89.84,8.62,5.99,contactless,TXN46545801,107,False,2025-08-08 08:22:00
783,NP-2025-0000783,157,10,online,returned,2025-08-08 07:00:00,2025-08-08 07:44:00,174.41,15.96,11.63,contactless,TXN63102334,209,False,2025-08-08 07:00:00
784,NP-2025-0000784,418,7,in_store,completed,2025-08-08 20:37:00,2025-08-08 21:01:00,159.78,8.18,10.66,card,TXN66343204,191,False,2025-08-08 20:37:00
785,NP-2025-0000785,241,7,online,completed,2025-08-09 16:02:00,2025-08-09 16:41:00,47.37,4.2,3.16,card,TXN39607195,56,False,2025-08-09 16:02:00
786,NP-2025-0000786,184,5,in_store,returned,2025-08-09 11:29:00,2025-08-09 11:55:00,159.42,4.26,10.63,cash,TXN97251436,191,False,2025-08-09 11:29:00
787,NP-2025-0000787,271,6,online,completed,2025-08-09 20:46:00,2025-08-09 21:14:00,69.09,5.59,4.61,card,TXN31677773,82,False,2025-08-09 20:46:00
788,NP-2025-0000788,436,18,online,returned,2025-08-09 08:54:00,2025-08-09 09:17:00,55.39,4.07,3.69,cash,TXN93317657,66,False,2025-08-09 08:54:00
789,NP-2025-0000789,382,8,in_store,completed,2025-08-09 19:42:00,2025-08-09 20:00:00,175.15,16.51,11.68,card,TXN49213035,210,False,2025-08-09 19:42:00
790,NP-2025-0000790,142,19,in_store,completed,2025-08-10 09:25:00,2025-08-10 09:45:00,136.65,3.71,9.11,card,TXN44692423,163,False,2025-08-10 09:25:00
791,NP-2025-0000791,169,17,in_store,completed,2025-08-10 14:01:00,2025-08-10 14:11:00,30.14,2.19,2.01,card,TXN89634193,36,False,2025-08-10 14:01:00
792,NP-2025-0000792,496,1,in_store,returned,2025-08-10 22:37:00,2025-08-10 23:07:00,22.01,0.34,1.47,card,TXN23906478,26,False,2025-08-10 22:37:00
793,NP-2025-0000793,99,10,online,cancelled,2025-08-10 21:48:00,2025-08-10 22:16:00,61.86,2.75,4.13,cash,TXN56673900,74,False,2025-08-10 21:48:00
794,NP-2025-0000794,222,28,online,completed,2025-08-10 10:02:00,2025-08-10 10:28:00,12.03,1.34,0.8,card,TXN86059172,14,False,2025-08-10 10:02:00
795,NP-2025-0000795,70,25,online,completed,2025-08-11 07:52:00,2025-08-11 08:07:00,161.97,14.26,10.8,card,TXN24312453,194,False,2025-08-11 07:52:00
796,NP-2025-0000796,322,22,click_collect,completed,2025-08-11 17:33:00,2025-08-11 17:35:00,37.9,2.53,2.53,cash,TXN55282621,45,False,2025-08-11 17:33:00
797,NP-2025-0000797,133,23,online,completed,2025-08-11 12:04:00,2025-08-11 12:31:00,67.77,3.15,4.52,card,TXN35387628,81,False,2025-08-11 12:04:00
798,NP-2025-0000798,81,30,in_store,cancelled,2025-08-12 17:03:00,2025-08-12 17:13:00,160.74,0.65,10.72,card,TXN64679723,192,False,2025-08-12 17:03:00
799,NP-2025-0000799,10,10,online,completed,2025-08-12 20:18:00,2025-08-12 21:02:00,75.85,4.1,5.06,online,TXN24466179,91,False,2025-08-12 20:18:00
800,NP-2025-0000800,441,9,in_store,completed,2025-08-12 06:02:00,2025-08-12 06:41:00,129.24,14.88,8.62,card,TXN86380740,155,False,2025-08-12 06:02:00
801,NP-2025-0000801,155,7,in_store,completed,2025-08-13 21:28:00,2025-08-13 21:33:00,86.25,1.61,5.75,card,TXN15038516,103,False,2025-08-13 21:28:00
802,NP-2025-0000802,201,11,online,completed,2025-08-13 07:10:00,2025-08-13 07:40:00,102.62,9.26,6.84,card,TXN66656565,123,False,2025-08-13 07:10:00
803,NP-2025-0000803,5,5,online,completed,2025-08-13 12:12:00,2025-08-13 12:22:00,178.95,7.09,11.94,cash,TXN41376497,214,False,2025-08-13 12:12:00
804,NP-2025-0000804,210,15,in_store,completed,2025-08-14 12:13:00,2025-08-14 12:19:00,8.36,0.74,0.56,card,TXN44042835,10,False,2025-08-14 12:13:00
805,NP-2025-0000805,398,16,in_store,returned,2025-08-14 20:23:00,2025-08-14 21:04:00,81.29,3.39,5.42,contactless,TXN29058172,97,False,2025-08-14 20:23:00
806,NP-2025-0000806,483,29,online,completed,2025-08-14 07:11:00,2025-08-14 07:27:00,69.47,6.12,4.63,card,TXN20501450,83,False,2025-08-14 07:11:00
807,NP-2025-0000807,24,5,online,returned,2025-08-15 21:10:00,2025-08-15 21:30:00,42.55,2.34,2.84,online,TXN27691237,51,False,2025-08-15 21:10:00
808,NP-2025-0000808,27,29,in_store,completed,2025-08-15 08:29:00,2025-08-15 08:34:00,120.67,6.36,8.05,card,TXN49282050,144,False,2025-08-15 08:29:00
809,NP-2025-0000809,329,21,click_collect,cancelled,2025-08-15 14:42:00,2025-08-15 15:15:00,132.55,5.11,8.84,card,TXN73926166,159,False,2025-08-15 14:42:00
810,NP-2025-0000810,117,18,online,completed,2025-08-16 11:59:00,2025-08-16 12:10:00,72.3,6.84,4.82,online,TXN82695541,86,False,2025-08-16 11:59:00
811,NP-2025-0000811,21,26,in_store,returned,2025-08-16 16:32:00,2025-08-16 16:55:00,36.07,1.67,2.41,card,TXN90369200,43,False,2025-08-16 16:32:00
812,NP-2025-0000812,322,7,in_store,completed,2025-08-16 14:58:00,2025-08-16 15:36:00,170.73,15.76,11.39,contactless,TXN43434142,204,False,2025-08-16 14:58:00
813,NP-2025-0000813,235,17,online,completed,2025-08-16 09:08:00,2025-08-16 09:25:00,176.37,14.75,11.76,card,TXN81258319,211,False,2025-08-16 09:08:00
814,NP-2025-0000814,150,23,in_store,completed,2025-08-16 07:42:00,2025-08-16 08:24:00,84.25,9.43,5.62,card,TXN75059528,101,False,2025-08-16 07:42:00
815,NP-2025-0000815,163,24,in_store,completed,2025-08-17 09:37:00,2025-08-17 10:10:00,126.38,1.55,8.43,card,TXN90286041,151,False,2025-08-17 09:37:00
816,NP-2025-0000816,84,1,online,completed,2025-08-17 18:47:00,2025-08-17 19:07:00,43.16,0.78,2.88,contactless,TXN34399159,51,False,2025-08-17 18:47:00
817,NP-2025-0000817,196,28,online,completed,2025-08-17 18:43:00,2025-08-17 18:57:00,146.81,13.04,9.79,cash,TXN96711226,176,True,2025-08-17 18:43:00
818,NP-2025-0000818,258,27,online,returned,2025-08-17 12:18:00,2025-08-17 12:51:00,82.21,5.02,5.48,card,TXN50900605,98,False,2025-08-17 12:18:00
819,NP-2025-0000819,350,13,in_store,returned,2025-08-17 06:17:00,2025-08-17 07:02:00,6.31,0.26,0.42,card,TXN92389507,7,False,2025-08-17 06:17:00
820,NP-2025-0000820,204,14,click_collect,cancelled,2025-08-18 12:50:00,2025-08-18 13:34:00,49.67,1.25,3.31,online,TXN34381903,59,False,2025-08-18 12:50:00
821,NP-2025-0000821,164,26,online,completed,2025-08-18 19:14:00,2025-08-18 19:26:00,83.89,9.18,5.6,contactless,TXN73641389,100,False,2025-08-18 19:14:00
822,NP-2025-0000822,69,1,in_store,cancelled,2025-08-18 19:05:00,2025-08-18 19:30:00,99.75,6.86,6.65,card,TXN91146225,119,False,2025-08-18 19:05:00
823,NP-2025-0000823,22,5,online,returned,2025-08-19 15:07:00,2025-08-19 15:29:00,166.67,6.32,11.12,contactless,TXN39308629,200,False,2025-08-19 15:07:00
824,NP-2025-0000824,210,6,online,returned,2025-08-19 13:27:00,2025-08-19 13:47:00,121.8,9.71,8.12,card,TXN96671447,146,False,2025-08-19 13:27:00
825,NP-2025-0000825,14,21,online,cancelled,2025-08-19 19:24:00,2025-08-19 20:01:00,120.9,4.93,8.06,cash,TXN79037849,145,False,2025-08-19 19:24:00
826,NP-2025-0000826,437,28,in_store,completed,2025-08-20 13:41:00,2025-08-20 13:53:00,12.15,0.09,0.81,cash,TXN81730341,14,False,2025-08-20 13:41:00
827,NP-2025-0000827,262,22,in_store,completed,2025-08-20 10:06:00,2025-08-20 10:31:00,141.76,9.16,9.46,card,TXN49738181,170,False,2025-08-20 10:06:00
828,NP-2025-0000828,272,11,online,completed,2025-08-20 21:25:00,2025-08-20 22:02:00,5.98,0.39,0.4,cash,TXN24728419,7,False,2025-08-20 21:25:00
829,NP-2025-0000829,292,30,in_store,returned,2025-08-21 10:53:00,2025-08-21 11:26:00,11.97,0.64,0.8,contactless,TXN33845304,14,False,2025-08-21 10:53:00
830,NP-2025-0000830,206,10,online,completed,2025-08-21 16:33:00,2025-08-21 16:54:00,133.8,12.44,8.92,contactless,TXN95604856,160,False,2025-08-21 16:33:00
831,NP-2025-0000831,367,30,online,completed,2025-08-21 10:13:00,2025-08-21 10:24:00,36.14,0.78,2.41,cash,TXN28912533,43,False,2025-08-21 10:13:00
832,NP-2025-0000832,273,7,online,completed,2025-08-22 15:44:00,2025-08-22 16:04:00,54.4,4.78,3.63,cash,TXN43948447,65,False,2025-08-22 15:44:00
833,NP-2025-0000833,313,20,click_collect,returned,2025-08-22 08:30:00,2025-08-22 08:49:00,31.43,2.17,2.1,contactless,TXN88937138,37,False,2025-08-22 08:30:00
834,NP-2025-0000834,113,29,online,completed,2025-08-22 22:44:00,2025-08-22 23:13:00,133.55,6.57,8.91,card,TXN17652163,160,False,2025-08-22 22:44:00
835,NP-2025-0000835,277,11,online,completed,2025-08-23 06:03:00,2025-08-23 06:39:00,168.81,8.02,11.26,online,TXN31648467,202,False,2025-08-23 06:03:00
836,NP-2025-0000836,454,17,online,completed,2025-08-23 16:40:00,2025-08-23 17:17:00,146.59,12.49,9.78,card,TXN42785604,175,False,2025-08-23 16:40:00
837,NP-2025-0000837,32,2,in_store,completed,2025-08-23 19:53:00,2025-08-23 20:20:00,120.33,7.71,8.03,cash,TXN92069403,144,False,2025-08-23 19:53:00
838,NP-2025-0000838,452,28,online,returned,2025-08-23 19:59:00,2025-08-23 20:40:00,44.36,4.75,2.96,cash,TXN37757450,53,False,2025-08-23 19:59:00
839,NP-2025-0000839,453,21,in_store,returned,2025-08-23 12:52:00,2025-08-23 13:19:00,93.24,1.98,6.22,online,TXN25306822,111,False,2025-08-23 12:52:00
840,NP-2025-0000840,98,5,online,cancelled,2025-08-24 19:35:00,2025-08-24 20:09:00,140.86,13.37,9.4,card,TXN19983865,169,False,2025-08-24 19:35:00
841,NP-2025-0000841,378,20,in_store,cancelled,2025-08-24 10:06:00,2025-08-24 10:12:00,65.81,4.17,4.39,card,TXN71885996,78,False,2025-08-24 10:06:00
842,NP-2025-0000842,387,21,click_collect,cancelled,2025-08-24 18:57:00,2025-08-24 19:22:00,21.17,2.1,1.41,card,TXN66705907,25,False,2025-08-24 18:57:00
843,NP-2025-0000843,60,15,in_store,returned,2025-08-24 14:15:00,2025-08-24 14:24:00,86.47,3.66,5.77,contactless,TXN64995923,103,False,2025-08-24 14:15:00
844,NP-2025-0000844,360,13,in_store,completed,2025-08-24 15:22:00,2025-08-24 15:47:00,133.39,11.14,8.9,card,TXN30223295,160,False,2025-08-24 15:22:00
845,NP-2025-0000845,158,20,in_store,returned,2025-08-25 11:39:00,2025-08-25 12:18:00,28.78,1.95,1.92,contactless,TXN37399209,34,False,2025-08-25 11:39:00
846,NP-2025-0000846,378,10,click_collect,completed,2025-08-25 16:14:00,2025-08-25 16:53:00,114.76,11.87,7.65,card,TXN69637989,137,True,2025-08-25 16:14:00
847,NP-2025-0000847,392,15,click_collect,returned,2025-08-25 21:09:00,2025-08-25 21:50:00,78.75,3.75,5.25,card,TXN18446205,94,True,2025-08-25 21:09:00
848,NP-2025-0000848,436,19,click_collect,completed,2025-08-26 20:19:00,2025-08-26 20:46:00,49.24,1.63,3.28,card,TXN92920642,59,False,2025-08-26 20:19:00
849,NP-2025-0000849,430,15,online,returned,2025-08-26 22:54:00,2025-08-26 23:36:00,76.62,3.16,5.11,card,TXN48785602,91,False,2025-08-26 22:54:00
850,NP-2025-0000850,406,20,in_store,completed,2025-08-26 18:18:00,2025-08-26 19:02:00,51.05,3.92,3.41,card,TXN11325577,61,False,2025-08-26 18:18:00
851,NP-2025-0000851,205,5,online,completed,2025-08-27 16:10:00,2025-08-27 16:14:00,160.28,7.63,10.69,card,TXN32015250,192,False,2025-08-27 16:10:00
852,NP-2025-0000852,267,4,in_store,completed,2025-08-27 06:53:00,2025-08-27 06:55:00,98.33,6.56,6.56,card,TXN58126351,117,False,2025-08-27 06:53:00
853,NP-2025-0000853,135,27,in_store,cancelled,2025-08-27 07:21:00,2025-08-27 07:29:00,113.11,7.51,7.54,online,TXN73582537,135,False,2025-08-27 07:21:00
854,NP-2025-0000854,1,7,click_collect,completed,2025-08-28 06:09:00,2025-08-28 06:54:00,142.85,5.91,9.53,card,TXN16340888,171,False,2025-08-28 06:09:00
855,NP-2025-0000855,199,10,in_store,completed,2025-08-28 09:37:00,2025-08-28 10:14:00,117.71,3.69,7.85,card,TXN57974300,141,False,2025-08-28 09:37:00
856,NP-2025-0000856,335,4,in_store,returned,2025-08-28 15:27:00,2025-08-28 15:59:00,92.72,1.8,6.18,contactless,TXN12618007,111,False,2025-08-28 15:27:00
857,NP-2025-0000857,25,8,in_store,completed,2025-08-29 06:07:00,2025-08-29 06:27:00,79.57,2.89,5.31,online,TXN26492036,95,False,2025-08-29 06:07:00
858,NP-2025-0000858,420,30,in_store,completed,2025-08-29 07:25:00,2025-08-29 07:37:00,172.05,6.21,11.48,cash,TXN63803762,206,False,2025-08-29 07:25:00
859,NP-2025-0000859,447,16,online,completed,2025-08-29 10:07:00,2025-08-29 10:29:00,64.91,7.26,4.33,cash,TXN68544156,77,False,2025-08-29 10:07:00
860,NP-2025-0000860,338,10,in_store,completed,2025-08-30 11:07:00,2025-08-30 11:10:00,45.9,1.42,3.06,online,TXN96908165,55,False,2025-08-30 11:07:00
861,NP-2025-0000861,115,20,online,completed,2025-08-30 15:34:00,2025-08-30 15:56:00,142.35,2.92,9.49,card,TXN90166601,170,False,2025-08-30 15:34:00
862,NP-2025-0000862,171,24,online,completed,2025-08-30 13:20:00,2025-08-30 13:35:00,150.24,1.83,10.02,card,TXN48583551,180,False,2025-08-30 13:20:00
863,NP-2025-0000863,477,28,online,completed,2025-08-30 06:47:00,2025-08-30 07:19:00,26.92,0.77,1.8,card,TXN22268114,32,False,2025-08-30 06:47:00
864,NP-2025-0000864,280,24,online,completed,2025-08-30 20:31:00,2025-08-30 21:12:00,140.06,5.82,9.34,cash,TXN96239997,168,False,2025-08-30 20:31:00
865,NP-2025-0000865,72,23,online,completed,2025-08-31 16:10:00,2025-08-31 16:18:00,121.84,5.94,8.13,card,TXN56476289,146,False,2025-08-31 16:10:00
866,NP-2025-0000866,271,28,click_collect,cancelled,2025-08-31 21:23:00,2025-08-31 21:28:00,16.18,0.71,1.08,card,TXN17009579,19,False,2025-08-31 21:23:00
867,NP-2025-0000867,110,12,online,completed,2025-08-31 20:29:00,2025-08-31 20:50:00,87.27,4.59,5.82,card,TXN95715276,104,False,2025-08-31 20:29:00
868,NP-2025-0000868,360,26,click_collect,returned,2025-08-31 09:53:00,2025-08-31 10:24:00,25.4,0.61,1.69,cash,TXN50302933,30,False,2025-08-31 09:53:00
869,NP-2025-0000869,100,4,online,returned,2025-08-31 07:21:00,2025-08-31 07:36:00,94.1,4.76,6.28,card,TXN39829291,112,False,2025-08-31 07:21:00
870,NP-2025-0000870,243,17,in_store,returned,2025-09-01 12:15:00,2025-09-01 12:28:00,79.46,7.74,5.3,card,TXN78850990,95,False,2025-09-01 12:15:00
871,NP-2025-0000871,95,11,in_store,cancelled,2025-09-01 11:30:00,2025-09-01 11:36:00,6.19,0.23,0.41,cash,TXN68357188,7,False,2025-09-01 11:30:00
872,NP-2025-0000872,248,26,in_store,returned,2025-09-01 19:20:00,2025-09-01 19:25:00,167.12,2.04,11.15,online,TXN40390409,200,False,2025-09-01 19:20:00
873,NP-2025-0000873,45,24,in_store,completed,2025-09-02 17:27:00,2025-09-02 17:57:00,55.84,4.97,3.72,contactless,TXN76647695,67,False,2025-09-02 17:27:00
874,NP-2025-0000874,310,19,online,completed,2025-09-02 08:19:00,2025-09-02 08:45:00,147.29,11.12,9.82,card,TXN88874493,176,False,2025-09-02 08:19:00
875,NP-2025-0000875,273,20,in_store,returned,2025-09-02 07:39:00,2025-09-02 08:02:00,125.51,7.22,8.37,card,TXN16472544,150,False,2025-09-02 07:39:00
876,NP-2025-0000876,340,17,online,completed,2025-09-03 16:10:00,2025-09-03 16:30:00,19.41,0.4,1.29,cash,TXN64975413,23,False,2025-09-03 16:10:00
877,NP-2025-0000877,288,30,click_collect,completed,2025-09-03 22:49:00,2025-09-03 23:22:00,106.79,4.21,7.12,contactless,TXN32910504,128,False,2025-09-03 22:49:00
878,NP-2025-0000878,74,3,in_store,completed,2025-09-03 22:08:00,2025-09-03 22:47:00,152.37,8.46,10.16,card,TXN34045121,182,False,2025-09-03 22:08:00
879,NP-2025-0000879,237,1,in_store,completed,2025-09-04 10:19:00,2025-09-04 10:58:00,116.7,7.41,7.78,contactless,TXN20999047,140,False,2025-09-04 10:19:00
880,NP-2025-0000880,255,25,online,completed,2025-09-04 16:51:00,2025-09-04 17:26:00,51.16,6.11,3.41,card,TXN67103476,61,False,2025-09-04 16:51:00
881,NP-2025-0000881,386,14,in_store,returned,2025-09-04 08:11:00,2025-09-04 08:20:00,41.34,3.85,2.76,cash,TXN55864749,49,False,2025-09-04 08:11:00
882,NP-2025-0000882,337,30,in_store,cancelled,2025-09-05 08:17:00,2025-09-05 08:55:00,105.66,7.99,7.05,card,TXN92838528,126,False,2025-09-05 08:17:00
883,NP-2025-0000883,474,14,in_store,returned,2025-09-05 20:29:00,2025-09-05 20:44:00,59.89,1.59,3.99,cash,TXN67072792,71,False,2025-09-05 20:29:00
884,NP-2025-0000884,394,27,in_store,cancelled,2025-09-05 16:47:00,2025-09-05 17:09:00,136.92,3.21,9.13,contactless,TXN11595678,164,False,2025-09-05 16:47:00
885,NP-2025-0000885,437,19,in_store,completed,2025-09-06 09:07:00,2025-09-06 09:28:00,6.33,0.1,0.42,cash,TXN26864487,7,False,2025-09-06 09:07:00
886,NP-2025-0000886,168,27,in_store,returned,2025-09-06 09:15:00,2025-09-06 09:23:00,105.23,10.8,7.02,online,TXN81285557,126,False,2025-09-06 09:15:00
887,NP-2025-0000887,106,13,online,completed,2025-09-06 15:20:00,2025-09-06 15:43:00,28.3,3.17,1.89,card,TXN71879545,33,False,2025-09-06 15:20:00
888,NP-2025-0000888,354,12,in_store,returned,2025-09-06 12:24:00,2025-09-06 13:04:00,165.08,7.94,11.01,card,TXN39129670,198,False,2025-09-06 12:24:00
889,NP-2025-0000889,500,28,in_store,completed,2025-09-06 13:51:00,2025-09-06 13:58:00,114.47,5.04,7.64,cash,TXN53185509,137,False,2025-09-06 13:51:00
890,NP-2025-0000890,250,19,click_collect,completed,2025-09-07 13:05:00,2025-09-07 13:29:00,148.48,6.18,9.9,card,TXN88488268,178,False,2025-09-07 13:05:00
891,NP-2025-0000891,338,5,online,returned,2025-09-07 18:18:00,2025-09-07 18:35:00,172.37,9.75,11.5,cash,TXN15715975,206,False,2025-09-07 18:18:00
892,NP-2025-0000892,152,6,click_collect,returned,2025-09-07 11:34:00,2025-09-07 11:41:00,76.43,3.46,5.1,card,TXN43470412,91,False,2025-09-07 11:34:00
893,NP-2025-0000893,491,11,online,cancelled,2025-09-07 19:04:00,2025-09-07 19:19:00,22.9,0.92,1.53,online,TXN71985395,27,False,2025-09-07 19:04:00
894,NP-2025-0000894,97,22,online,returned,2025-09-07 19:53:00,2025-09-07 20:29:00,175.67,0.03,11.72,card,TXN15029596,210,False,2025-09-07 19:53:00
895,NP-2025-0000895,479,28,online,returned,2025-09-08 06:16:00,2025-09-08 06:24:00,78.16,2.47,5.21,contactless,TXN28028246,93,False,2025-09-08 06:16:00
896,NP-2025-0000896,295,14,in_store,returned,2025-09-08 20:07:00,2025-09-08 20:11:00,108.39,5.44,7.23,card,TXN12900141,130,False,2025-09-08 20:07:00
897,NP-2025-0000897,392,9,in_store,completed,2025-09-08 11:11:00,2025-09-08 11:35:00,169.2,2.27,11.29,cash,TXN70981119,203,False,2025-09-08 11:11:00
898,NP-2025-0000898,329,14,in_store,returned,2025-09-09 20:08:00,2025-09-09 20:45:00,84.09,9.94,5.61,card,TXN12855211,100,False,2025-09-09 20:08:00
899,NP-2025-0000899,258,25,in_store,returned,2025-09-09 14:49:00,2025-09-09 14:55:00,40.14,2.44,2.68,card,TXN89275381,48,False,2025-09-09 14:49:00
900,NP-2025-0000900,146,25,in_store,completed,2025-09-09 20:41:00,2025-09-09 21:11:00,133.02,0.22,8.87,card,TXN64318314,159,False,2025-09-09 20:41:00
901,NP-2025-0000901,263,27,online,cancelled,2025-09-10 06:38:00,2025-09-10 07:06:00,164.76,19.16,10.99,card,TXN35904207,197,False,2025-09-10 06:38:00
902,NP-2025-0000902,35,21,online,completed,2025-09-10 18:08:00,2025-09-10 18:24:00,142.71,15.32,9.52,card,TXN45160491,171,False,2025-09-10 18:08:00
903,NP-2025-0000903,11,2,online,cancelled,2025-09-10 20:29:00,2025-09-10 21:02:00,51.63,4.27,3.44,card,TXN18896589,61,False,2025-09-10 20:29:00
904,NP-2025-0000904,330,3,online,completed,2025-09-11 09:36:00,2025-09-11 10:17:00,52.01,3.01,3.47,card,TXN83932265,62,False,2025-09-11 09:36:00
905,NP-2025-0000905,244,5,click_collect,cancelled,2025-09-11 10:09:00,2025-09-11 10:35:00,9.44,1.11,0.63,online,TXN84896302,11,False,2025-09-11 10:09:00
906,NP-2025-0000906,407,5,online,completed,2025-09-11 12:11:00,2025-09-11 12:31:00,18.21,0.03,1.21,contactless,TXN50070341,21,False,2025-09-11 12:11:00
907,NP-2025-0000907,19,7,online,completed,2025-09-12 11:26:00,2025-09-12 11:52:00,98.14,6.19,6.55,cash,TXN16928010,117,False,2025-09-12 11:26:00
908,NP-2025-0000908,87,2,in_store,completed,2025-09-12 12:03:00,2025-09-12 12:07:00,100.35,0.38,6.69,contactless,TXN97617026,120,False,2025-09-12 12:03:00
909,NP-2025-0000909,210,18,in_store,returned,2025-09-12 18:57:00,2025-09-12 19:00:00,16.8,0.02,1.12,card,TXN36386383,20,False,2025-09-12 18:57:00
910,NP-2025-0000910,495,1,online,completed,2025-09-13 06:03:00,2025-09-13 06:34:00,47.22,1.23,3.15,card,TXN85576096,56,False,2025-09-13 06:03:00
911,NP-2025-0000911,417,13,in_store,returned,2025-09-13 07:41:00,2025-09-13 07:45:00,20.91,1.86,1.39,card,TXN82549495,25,False,2025-09-13 07:41:00
912,NP-2025-0000912,446,30,online,cancelled,2025-09-13 18:31:00,2025-09-13 18:50:00,25.55,2.28,1.7,card,TXN52441437,30,False,2025-09-13 18:31:00
913,NP-2025-0000913,428,1,online,completed,2025-09-13 09:36:00,2025-09-13 09:54:00,146.26,5.38,9.76,card,TXN73613967,175,False,2025-09-13 09:36:00
914,NP-2025-0000914,185,5,online,completed,2025-09-13 13:48:00,2025-09-13 14:31:00,154.87,7.38,10.33,card,TXN34651384,185,False,2025-09-13 13:48:00
915,NP-2025-0000915,374,1,in_store,returned,2025-09-14 12:58:00,2025-09-14 13:17:00,29.41,1.08,1.96,online,TXN99163380,35,False,2025-09-14 12:58:00
916,NP-2025-0000916,321,12,in_store,completed,2025-09-14 11:24:00,2025-09-14 11:32:00,122.86,3.31,8.19,contactless,TXN96107758,147,False,2025-09-14 11:24:00
917,NP-2025-0000917,139,12,in_store,cancelled,2025-09-14 08:41:00,2025-09-14 09:05:00,130.9,9.18,8.73,card,TXN27976656,157,False,2025-09-14 08:41:00
918,NP-2025-0000918,490,30,online,returned,2025-09-14 07:08:00,2025-09-14 07:47:00,105.41,11.66,7.03,card,TXN52905265,126,False,2025-09-14 07:08:00
919,NP-2025-0000919,406,29,click_collect,returned,2025-09-14 18:48:00,2025-09-14 19:33:00,49.31,2.49,3.29,cash,TXN67439802,59,False,2025-09-14 18:48:00
